n,q,trial,action_budget,baseline,exact_value,greedy_value,greedy_gain_ratio
13,7,67,1,30.212456753657076,34.09849100962902,34.09849100962902,1.0
13,7,67,2,30.212456753657076,38.14234902284569,38.14234902284569,1.0
13,7,67,3,30.212456753657076,42.023908271437584,42.023908271437584,1.0
13,7,68,1,27.92644405960028,34.452881278960724,34.452881278960724,1.0
13,7,68,2,27.92644405960028,38.95361077251791,38.95361077251791,1.0
13,7,68,3,27.92644405960028,42.4328588762029,42.4328588762029,1.0
13,7,69,1,23.75835206370915,28.93782597973047,28.93782597973047,1.0
13,7,69,2,23.75835206370915,35.008213493089485,35.008213493089485,1.0
13,7,69,3,23.75835206370915,41.16101077869055,41.16101077869055,1.0
13,7,70,1,26.22605068318286,31.14355391180758,31.14355391180758,1.0
13,7,70,2,26.22605068318286,35.13641228644955,35.13641228644955,1.0
13,7,70,3,26.22605068318286,38.689212312668104,38.689212312668104,1.0
13,7,71,1,18.712200431486487,23.95462980957089,23.95462980957089,1.0
13,7,71,2,18.712200431486487,29.15133204586723,29.15133204586723,1.0
13,7,71,3,18.712200431486487,35.228894334162696,35.228894334162696,1.0
13,7,72,1,19.237029071249577,24.544173804005595,24.544173804005595,1.0
13,7,72,2,19.237029071249577,30.67142933963923,30.67142933963923,1.0
13,7,72,3,19.237029071249577,35.86249056198591,35.86249056198591,1.0
13,7,73,1,19.059538326090195,20.604108599679186,20.604108599679186,1.0
13,7,73,2,19.059538326090195,27.013513607076668,27.013513607076668,1.0
13,7,73,3,19.059538326090195,33.371518402801556,33.371518402801556,1.0
13,7,74,1,24.038001667262492,28.835361379256206,28.835361379256206,1.0
13,7,74,2,24.038001667262492,33.734659799452956,33.734659799452956,1.0
13,7,74,3,24.038001667262492,38.187605063690675,38.187605063690675,1.0
13,7,75,1,27.890769920945168,32.10259861784095,32.10259861784095,1.0
13,7,75,2,27.890769920945168,36.857825092032876,36.857825092032876,1.0
13,7,75,3,27.890769920945168,40.18151124408131,40.18151124408131,1.0
13,7,76,1,27.639256731079172,31.970405273774297,31.970405273774297,1.0
13,7,76,2,27.639256731079172,34.552041515398095,34.552041515398095,1.0
13,7,76,3,27.639256731079172,36.87689223907887,36.87689223907887,1.0
13,7,77,1,22.665555143647694,25.908114882667398,25.908114882667398,1.0
13,7,77,2,22.665555143647694,30.233072997081823,29.547755761323927,0.9094396274933266
13,7,77,3,22.665555143647694,35.309429344716875,34.471457299892734,0.9337250567746648
13,7,78,1,15.699549917731051,18.28707051932389,18.28707051932389,1.0
13,7,78,2,15.699549917731051,21.109236611483492,21.109236611483492,1.0
13,7,78,3,15.699549917731051,24.27803614319292,24.27803614319292,1.0
13,7,79,1,26.71295665107308,31.929328490244572,31.929328490244572,1.0
13,7,79,2,26.71295665107308,36.71004326614728,36.71004326614728,1.0
13,7,79,3,26.71295665107308,39.70614180642182,39.70614180642182,1.0
13,7,80,1,24.43398539855245,28.465811861321868,28.465811861321868,1.0
13,7,80,2,24.43398539855245,31.498272236446745,31.498272236446745,1.0
13,7,80,3,24.43398539855245,34.7161704392557,34.7161704392557,1.0
13,7,81,1,25.72744505653396,29.501197850679183,29.501197850679183,1.0
13,7,81,2,25.72744505653396,33.039322778583895,33.039322778583895,1.0
13,7,81,3,25.72744505653396,38.02438930176484,38.02438930176484,1.0
13,7,82,1,27.627652237164014,33.46159322729286,33.46159322729286,1.0
13,7,82,2,27.627652237164014,37.34749391455139,37.34749391455139,1.0
13,7,82,3,27.627652237164014,41.41831225012807,41.41831225012807,1.0
13,7,83,1,19.689922159463855,23.254037914912686,23.254037914912686,1.0
13,7,83,2,19.689922159463855,26.211239432080475,26.211239432080475,1.0
13,7,83,3,19.689922159463855,28.347323134639893,28.347323134639893,1.0
13,7,84,1,17.21810910558251,21.045773050902238,21.045773050902238,1.0
13,7,84,2,17.21810910558251,25.376129046589032,25.376129046589032,1.0
13,7,84,3,17.21810910558251,29.560321069683834,29.560321069683834,1.0
13,7,85,1,18.979133102775116,23.529479777268072,23.529479777268072,1.0
13,7,85,2,18.979133102775116,29.21486764923493,29.21486764923493,1.0
13,7,85,3,18.979133102775116,34.082867444387404,34.082867444387404,1.0
13,7,86,1,26.57416767621876,30.70977823151293,30.70977823151293,1.0
13,7,86,2,26.57416767621876,34.73547144539692,34.73547144539692,1.0
13,7,86,3,26.57416767621876,38.6316099826633,38.6316099826633,1.0
13,7,87,1,19.14985031281518,24.07981185787302,24.07981185787302,1.0
13,7,87,2,19.14985031281518,28.828623102969672,28.828623102969672,1.0
13,7,87,3,19.14985031281518,32.876745476932946,32.876745476932946,1.0
13,7,88,1,27.866822185151882,30.04930512806203,30.04930512806203,1.0
13,7,88,2,27.866822185151882,33.267212494392595,33.267212494392595,1.0
13,7,88,3,27.866822185151882,37.530389733380005,37.530389733380005,1.0
13,7,89,1,25.75819044436924,29.708916531841886,29.708916531841886,1.0
13,7,89,2,25.75819044436924,33.582269435619594,33.147596966421034,0.9444442637037979
13,7,89,3,25.75819044436924,37.53299552309223,37.53299552309223,1.0
13,7,90,1,24.21078861529537,29.410640798687403,29.410640798687403,1.0
13,7,90,2,24.21078861529537,34.503121611199525,34.503121611199525,1.0
13,7,90,3,24.21078861529537,39.9637371291777,39.9637371291777,1.0
13,7,91,1,17.54266203662999,19.950408561609024,19.950408561609024,1.0
13,7,91,2,17.54266203662999,22.619843746144987,22.619843746144987,1.0
13,7,91,3,17.54266203662999,26.370206363832853,26.370206363832853,1.0
13,7,92,1,24.635100915192876,29.737923635181673,29.737923635181673,1.0
13,7,92,2,24.635100915192876,34.12559013836092,34.12559013836092,1.0
13,7,92,3,24.635100915192876,37.832141427243194,37.832141427243194,1.0
13,7,93,1,21.341842838712253,27.230102560044656,27.230102560044656,1.0
13,7,93,2,21.341842838712253,32.38165681013311,32.38165681013311,1.0
13,7,93,3,21.341842838712253,37.79998035636264,37.28005098304685,0.9684089786734255
13,7,94,1,18.756978591488462,24.21457467691848,24.21457467691848,1.0
13,7,94,2,18.756978591488462,29.958707865357155,29.958707865357155,1.0
13,7,94,3,18.756978591488462,34.985512489992175,34.985512489992175,1.0
13,7,95,1,18.098764632386526,21.4262179622214,21.4262179622214,1.0
13,7,95,2,18.098764632386526,24.215294690802327,24.215294690802327,1.0
13,7,95,3,18.098764632386526,27.048412177605,27.048412177605,1.0
13,7,96,1,25.62401784964755,30.183869474488294,30.183869474488294,1.0
13,7,96,2,25.62401784964755,34.93985251182904,34.93985251182904,1.0
13,7,96,3,25.62401784964755,39.57723777231226,39.57723777231226,1.0
13,7,97,1,16.761447534269394,18.93533613884788,18.93533613884788,1.0
13,7,97,2,16.761447534269394,22.158762222310546,22.158762222310546,1.0
13,7,97,3,16.761447534269394,25.74505405828744,25.74505405828744,1.0
13,7,98,1,27.03336556406697,30.63778022414352,30.63778022414352,1.0
13,7,98,2,27.03336556406697,34.53707896288249,34.53707896288249,1.0
13,7,98,3,27.03336556406697,37.89129406465182,37.89129406465182,1.0
13,7,99,1,23.951796464967636,29.59207928390085,29.59207928390085,1.0
13,7,99,2,23.951796464967636,35.02913791322838,35.02913791322838,1.0
13,7,99,3,23.951796464967636,40.085853916278,40.085853916278,1.0
15,8,0,1,29.241260511119123,33.82576970113431,33.82576970113431,1.0
15,8,0,2,29.241260511119123,37.92342056756733,37.92342056756733,1.0
15,8,0,3,29.241260511119123,41.33378740659919,41.33378740659919,1.0
15,8,1,1,35.37127152660686,41.198735239890425,41.198735239890425,1.0
15,8,1,2,35.37127152660686,46.427758562968606,46.427758562968606,1.0
15,8,1,3,35.37127152660686,51.71713006507446,51.71713006507446,1.0
15,8,2,1,42.03325117134996,46.731104916657095,46.731104916657095,1.0
15,8,2,2,42.03325117134996,51.065687375762955,51.065687375762955,1.0
15,8,2,3,42.03325117134996,53.93057267526261,53.93057267526261,1.0
15,8,3,1,24.75777757961138,29.607730495695716,29.607730495695716,1.0
15,8,3,2,24.75777757961138,34.28417467740373,34.28417467740373,1.0
15,8,3,3,24.75777757961138,38.670702518209836,38.670702518209836,1.0
15,8,4,1,31.56241248223288,36.80022094357868,36.80022094357868,1.0
15,8,4,2,31.56241248223288,41.383986386594714,41.383986386594714,1.0
15,8,4,3,31.56241248223288,45.29478076762502,45.29478076762502,1.0
15,8,5,1,20.480541960211397,23.581757663568915,23.581757663568915,1.0
15,8,5,2,20.480541960211397,26.53603001986951,26.53603001986951,1.0
15,8,5,3,20.480541960211397,28.851176189863544,28.851176189863544,1.0
15,8,6,1,41.536012477937845,48.19768474538037,48.19768474538037,1.0
15,8,6,2,41.536012477937845,53.03327617271911,53.03327617271911,1.0
15,8,6,3,41.536012477937845,57.650159531247695,57.650159531247695,1.0
15,8,7,1,29.37006928711559,35.990200982815054,35.990200982815054,1.0
15,8,7,2,29.37006928711559,41.43274432283642,41.43274432283642,1.0
15,8,7,3,29.37006928711559,45.52170462080696,45.52170462080696,1.0
15,8,8,1,26.506363234264935,30.828216295699,30.828216295699,1.0
15,8,8,2,26.506363234264935,35.28919787850941,35.28919787850941,1.0
15,8,8,3,26.506363234264935,38.32697113990308,38.32697113990308,1.0
15,8,9,1,28.15317083993513,33.850714177612154,33.850714177612154,1.0
15,8,9,2,28.15317083993513,39.27067268329816,39.27067268329816,1.0
15,8,9,3,28.15317083993513,44.805052101648755,44.68081917276639,0.9925394057926654
15,8,10,1,32.37162961227109,38.35846592897453,38.35846592897453,1.0
15,8,10,2,32.37162961227109,44.927767457432566,44.927767457432566,1.0
15,8,10,3,32.37162961227109,50.237667194916156,50.237667194916156,1.0
15,8,11,1,29.910570177823107,34.227592325103906,34.227592325103906,1.0
15,8,11,2,29.910570177823107,38.72806263212405,38.72806263212405,1.0
15,8,11,3,29.910570177823107,42.391086369253344,42.391086369253344,1.0
15,8,12,1,27.624790168058,31.42640007162548,31.42640007162548,1.0
15,8,12,2,27.624790168058,36.54683168852208,36.54683168852208,1.0
15,8,12,3,27.624790168058,41.22572230877775,41.22572230877775,1.0
15,8,13,1,30.61426410712089,35.08214116561459,35.08214116561459,1.0
15,8,13,2,30.61426410712089,39.35381335904471,39.35381335904471,1.0
15,8,13,3,30.61426410712089,43.032787891796545,43.032787891796545,1.0
15,8,14,1,34.10067705787277,39.21355580856234,39.21355580856234,1.0
15,8,14,2,34.10067705787277,43.662819147027086,43.662819147027086,1.0
15,8,14,3,34.10067705787277,46.52201602566443,46.52201602566443,1.0
15,8,15,1,29.600715743990037,35.308721249522264,35.308721249522264,1.0
15,8,15,2,29.600715743990037,41.111714363233546,41.111714363233546,1.0
15,8,15,3,29.600715743990037,44.10041733153239,44.10041733153239,1.0
15,8,16,1,22.26976444797974,27.172604227532972,27.172604227532972,1.0
15,8,16,2,22.26976444797974,31.7160622611812,31.7160622611812,1.0
15,8,16,3,22.26976444797974,36.388946153375656,36.388946153375656,1.0
15,8,17,1,30.294513999423764,36.629556838101294,36.629556838101294,1.0
15,8,17,2,30.294513999423764,41.67942264489076,41.67942264489076,1.0
15,8,17,3,30.294513999423764,46.292892264777464,46.292892264777464,1.0
15,8,18,1,26.98869400838615,31.779731948204756,31.779731948204756,1.0
15,8,18,2,26.98869400838615,36.54769058363475,36.54769058363475,1.0
15,8,18,3,26.98869400838615,41.508681688121044,41.508681688121044,1.0
15,8,19,1,24.649868413146134,28.201369998979782,28.201369998979782,1.0
15,8,19,2,24.649868413146134,31.6539469608569,31.6539469608569,1.0
15,8,19,3,24.649868413146134,35.78044073471576,35.78044073471576,1.0
15,8,20,1,23.437667371578872,28.4824143491344,28.4824143491344,1.0
15,8,20,2,23.437667371578872,32.854057618285935,32.854057618285935,1.0
15,8,20,3,23.437667371578872,37.04016104067463,37.04016104067463,1.0
15,8,21,1,39.872827435788636,46.98307782542425,46.98307782542425,1.0
15,8,21,2,39.872827435788636,51.996101709979,51.996101709979,1.0
15,8,21,3,39.872827435788636,57.22240122765784,57.22240122765784,1.0
15,8,22,1,30.893440029475627,35.989659935166536,35.989659935166536,1.0
15,8,22,2,30.893440029475627,39.92543551361259,39.92543551361259,1.0
15,8,22,3,30.893440029475627,43.999684823198095,43.999684823198095,1.0
15,8,23,1,29.93853517258071,34.43861204151604,34.43861204151604,1.0
15,8,23,2,29.93853517258071,38.662942530440134,38.662942530440134,1.0
15,8,23,3,29.93853517258071,40.427037511314545,40.427037511314545,1.0
15,8,24,1,29.276687062380176,33.576028658894735,33.576028658894735,1.0
15,8,24,2,29.276687062380176,36.17539702757085,36.17539702757085,1.0
15,8,24,3,29.276687062380176,37.57568992768714,37.57568992768714,1.0
15,8,25,1,34.67421258222889,37.21836538769259,37.21836538769259,1.0
15,8,25,2,34.67421258222889,38.928095062980496,38.928095062980496,1.0
15,8,25,3,34.67421258222889,40.44333126878208,40.44333126878208,1.0
15,8,26,1,18.37063017464819,21.00222263094096,21.00222263094096,1.0
15,8,26,2,18.37063017464819,23.359795318730402,23.359795318730402,1.0
15,8,26,3,18.37063017464819,25.60706458965916,25.15267491114879,0.9372080706531655
15,8,27,1,20.854749888293693,25.90740683323038,25.90740683323038,1.0
15,8,27,2,20.854749888293693,30.892084269214955,30.892084269214955,1.0
15,8,27,3,20.854749888293693,35.93856032111253,35.93856032111253,1.0
15,8,28,1,24.162491738261636,27.64137800175615,27.64137800175615,1.0
15,8,28,2,24.162491738261636,30.7709910580476,30.7709910580476,1.0
15,8,28,3,24.162491738261636,33.81426413596598,33.81426413596598,1.0
15,8,29,1,26.38042437971541,29.77721740084343,29.77721740084343,1.0
15,8,29,2,26.38042437971541,33.21291185333753,33.21291185333753,1.0
15,8,29,3,26.38042437971541,36.87445710238656,36.87445710238656,1.0
15,8,30,1,31.12292159488788,36.474835399431065,36.474835399431065,1.0
15,8,30,2,31.12292159488788,40.532698978143344,40.532698978143344,1.0
15,8,30,3,31.12292159488788,44.37899678855946,44.37899678855946,1.0
15,8,31,1,25.892812723466875,30.25943386045938,30.25943386045938,1.0
15,8,31,2,25.892812723466875,33.906049186272625,33.906049186272625,1.0
15,8,31,3,25.892812723466875,37.45611781383732,37.45611781383732,1.0
15,8,32,1,31.069642404844956,37.19211222483901,37.19211222483901,1.0
15,8,32,2,31.069642404844956,42.14931896526012,42.14931896526012,1.0
15,8,32,3,31.069642404844956,46.63193907858012,46.63193907858012,1.0
15,8,33,1,31.667518453463323,36.77061063287335,36.77061063287335,1.0
15,8,33,2,31.667518453463323,41.6670669495684,41.6670669495684,1.0
15,8,33,3,31.667518453463323,45.592324447046266,45.592324447046266,1.0
15,8,34,1,24.247804321708752,29.372099998892274,29.372099998892274,1.0
15,8,34,2,24.247804321708752,33.6592146847766,33.6592146847766,1.0
15,8,34,3,24.247804321708752,38.388438863873894,38.388438863873894,1.0
15,8,35,1,29.424576364570804,32.568825794895226,32.568825794895226,1.0
15,8,35,2,29.424576364570804,35.13915297763358,35.13915297763358,1.0
15,8,35,3,29.424576364570804,37.20094813305204,37.20094813305204,1.0
15,8,36,1,27.430691974106594,30.776374072395328,30.776374072395328,1.0
15,8,36,2,27.430691974106594,33.15658845844359,33.15658845844359,1.0
15,8,36,3,27.430691974106594,35.5895417361001,35.5895417361001,1.0
15,8,37,1,35.58419055286549,41.617256225577236,41.617256225577236,1.0
15,8,37,2,35.58419055286549,47.89269574757658,47.89269574757658,1.0
15,8,37,3,35.58419055286549,53.70962536000822,53.70962536000822,1.0
15,8,38,1,22.763406900972015,26.44986958170569,26.44986958170569,1.0
15,8,38,2,22.763406900972015,31.68470027874876,31.68470027874876,1.0
15,8,38,3,22.763406900972015,36.46933738657863,36.46933738657863,1.0
15,8,39,1,22.489744329304514,27.508084164959214,27.508084164959214,1.0
15,8,39,2,22.489744329304514,31.553632754189966,31.553632754189966,1.0
15,8,39,3,22.489744329304514,35.9213446065098,35.9213446065098,1.0
15,8,40,1,24.0008036024881,28.40552465721904,28.40552465721904,1.0
15,8,40,2,24.0008036024881,32.73362436449767,32.73362436449767,1.0
15,8,40,3,24.0008036024881,36.45008534541456,36.45008534541456,1.0
15,8,41,1,39.46771758357415,43.76936704106497,43.76936704106497,1.0
15,8,41,2,39.46771758357415,45.621239658334986,45.621239658334986,1.0
15,8,41,3,39.46771758357415,47.13942436933836,47.13942436933836,1.0
15,8,42,1,25.264192224507006,29.860408957121304,29.860408957121304,1.0
15,8,42,2,25.264192224507006,34.840028488757085,34.840028488757085,1.0
15,8,42,3,25.264192224507006,38.88631809554965,38.88631809554965,1.0
15,8,43,1,18.38595560959066,21.886255707216975,21.886255707216975,1.0
15,8,43,2,18.38595560959066,26.46094239500386,26.46094239500386,1.0
15,8,43,3,18.38595560959066,31.056344615148806,31.056344615148806,1.0
15,8,44,1,18.652799606948467,21.78302872593905,21.78302872593905,1.0
15,8,44,2,18.652799606948467,25.29624080026833,25.29624080026833,1.0
15,8,44,3,18.652799606948467,29.66773654783779,29.66773654783779,1.0
15,8,45,1,27.190383027945217,32.1646968728498,32.1646968728498,1.0
15,8,45,2,27.190383027945217,37.73818901654052,37.73818901654052,1.0
15,8,45,3,27.190383027945217,41.98627336289465,41.98627336289465,1.0
15,8,46,1,26.97273037828372,30.617846474733753,30.617846474733753,1.0
15,8,46,2,26.97273037828372,34.9439419665036,34.9439419665036,1.0
15,8,46,3,26.97273037828372,39.31319895930291,39.31319895930291,1.0
15,8,47,1,31.02022164072762,34.05147760264705,34.05147760264705,1.0
15,8,47,2,31.02022164072762,37.355134793244794,37.355134793244794,1.0
15,8,47,3,31.02022164072762,39.982691506570944,39.982691506570944,1.0
15,8,48,1,26.043382530765903,28.75585967931096,28.75585967931096,1.0
15,8,48,2,26.043382530765903,30.84891610431853,30.84891610431853,1.0
15,8,48,3,26.043382530765903,33.47061045109986,32.88413688681636,0.9210373546396928
15,8,49,1,23.842480966327997,28.297711274541896,28.297711274541896,1.0
15,8,49,2,23.842480966327997,32.379805090119355,32.379805090119355,1.0
15,8,49,3,23.842480966327997,36.08184934160744,36.08184934160744,1.0
15,8,50,1,39.630929130154726,44.368587579183426,44.368587579183426,1.0
15,8,50,2,39.630929130154726,48.044340093828055,48.044340093828055,1.0
15,8,50,3,39.630929130154726,52.1111654531547,52.1111654531547,1.0
15,8,51,1,37.66544360890307,43.583635336481,43.583635336481,1.0
15,8,51,2,37.66544360890307,47.247640629576765,47.247640629576765,1.0
15,8,51,3,37.66544360890307,51.111457849765735,51.111457849765735,1.0
15,8,52,1,31.56118538313818,38.597484673098606,38.597484673098606,1.0
15,8,52,2,31.56118538313818,44.12812080225458,44.12812080225458,1.0
15,8,52,3,31.56118538313818,49.3303020357078,49.3303020357078,1.0
15,8,53,1,27.074111195626042,31.97597850916047,31.97597850916047,1.0
15,8,53,2,27.074111195626042,36.90900093336364,36.90900093336364,1.0
15,8,53,3,27.074111195626042,41.00433652848415,41.00433652848415,1.0
15,8,54,1,33.65309133226633,37.93444594951592,37.93444594951592,1.0
15,8,54,2,33.65309133226633,40.07243584429924,40.07243584429924,1.0
15,8,54,3,33.65309133226633,42.00811125388317,42.00811125388317,1.0
15,8,55,1,28.28448077458081,32.284407142418644,32.284407142418644,1.0
15,8,55,2,28.28448077458081,36.39173134851397,36.39173134851397,1.0
15,8,55,3,28.28448077458081,39.33865851368779,39.33865851368779,1.0
15,8,56,1,19.349593567606888,22.848511011386513,22.848511011386513,1.0
15,8,56,2,19.349593567606888,27.88303372016135,27.88303372016135,1.0
15,8,56,3,19.349593567606888,33.62377174902204,33.62377174902204,1.0
15,8,57,1,26.288486647283598,30.893932452543453,30.893932452543453,1.0
15,8,57,2,26.288486647283598,35.863967310011006,35.863967310011006,1.0
15,8,57,3,26.288486647283598,39.93776258055969,39.93776258055969,1.0
15,8,58,1,29.397464522577827,33.03084115847713,33.03084115847713,1.0
15,8,58,2,29.397464522577827,35.30923816775295,35.30923816775295,1.0
15,8,58,3,29.397464522577827,39.66120889294659,39.66120889294659,1.0
15,8,59,1,30.40171633200456,35.08629246620592,35.08629246620592,1.0
15,8,59,2,30.40171633200456,39.691176440171326,39.691176440171326,1.0
15,8,59,3,30.40171633200456,44.57328430050339,44.57328430050339,1.0
15,8,60,1,24.210152537980203,28.375232965130678,28.375232965130678,1.0
15,8,60,2,24.210152537980203,32.50194133208838,32.50194133208838,1.0
15,8,60,3,24.210152537980203,36.47218016800515,36.47218016800515,1.0
15,8,61,1,25.7949959540881,30.562313359603312,30.562313359603312,1.0
15,8,61,2,25.7949959540881,35.05055072182544,35.05055072182544,1.0
15,8,61,3,25.7949959540881,39.78787926021243,39.78787926021243,1.0
15,8,62,1,35.669114158873306,40.34069605774616,40.34069605774616,1.0
15,8,62,2,35.669114158873306,42.42167599191516,42.42167599191516,1.0
15,8,62,3,35.669114158873306,44.46253147237294,44.46253147237294,1.0
15,8,63,1,23.290731054996364,27.051976333918144,27.051976333918144,1.0
15,8,63,2,23.290731054996364,30.892131288234452,30.892131288234452,1.0
15,8,63,3,23.290731054996364,34.324805387513855,34.324805387513855,1.0
15,8,64,1,37.251875433945536,43.816874608042674,43.816874608042674,1.0
15,8,64,2,37.251875433945536,48.899092783878224,48.899092783878224,1.0
15,8,64,3,37.251875433945536,53.53747879336116,53.53747879336116,1.0
15,8,65,1,20.556957473079986,26.453334695650902,26.453334695650902,1.0
15,8,65,2,20.556957473079986,32.33516887650579,32.33516887650579,1.0
15,8,65,3,20.556957473079986,38.43997418508607,38.43997418508607,1.0
15,8,66,1,34.43097498155409,37.202579551316106,37.202579551316106,1.0
15,8,66,2,34.43097498155409,40.25549689537784,40.25549689537784,1.0
15,8,66,3,34.43097498155409,43.33004596234741,43.33004596234741,1.0
15,8,67,1,15.526890282868518,17.358250506077173,17.358250506077173,1.0
15,8,67,2,15.526890282868518,19.719889407918863,19.719889407918863,1.0
15,8,67,3,15.526890282868518,23.066349021590938,23.066349021590938,1.0
15,8,68,1,22.37283043768259,26.71859642597137,26.71859642597137,1.0
15,8,68,2,22.37283043768259,30.459171193471896,30.459171193471896,1.0
15,8,68,3,22.37283043768259,35.8265834979312,35.8265834979312,1.0
15,8,69,1,28.7855841961752,33.59978971960058,33.59978971960058,1.0
15,8,69,2,28.7855841961752,36.5211702343222,36.5211702343222,1.0
15,8,69,3,28.7855841961752,38.77439109614498,38.77439109614498,1.0
15,8,70,1,34.74330429222186,38.114073359317004,38.114073359317004,1.0
15,8,70,2,34.74330429222186,41.332731645834464,41.332731645834464,1.0
15,8,70,3,34.74330429222186,42.97107918503568,42.97107918503568,1.0
15,8,71,1,42.45477950548913,48.54913414333795,48.54913414333795,1.0
15,8,71,2,42.45477950548913,52.97289650838542,52.97289650838542,1.0
15,8,71,3,42.45477950548913,57.42705585561249,57.42705585561249,1.0
15,8,72,1,37.798219854695375,43.373283861464586,43.373283861464586,1.0
15,8,72,2,37.798219854695375,47.38793226483189,47.38793226483189,1.0
15,8,72,3,37.798219854695375,49.93030400318402,49.93030400318402,1.0
15,8,73,1,29.302932060111043,36.26503493874195,36.26503493874195,1.0
15,8,73,2,29.302932060111043,42.79231751337232,42.79231751337232,1.0
15,8,73,3,29.302932060111043,49.20207428461147,49.20207428461147,1.0
15,8,74,1,29.627768747910803,34.138285585351504,34.138285585351504,1.0
15,8,74,2,29.627768747910803,38.390210637495954,38.390210637495954,1.0
15,8,74,3,29.627768747910803,42.62637947435972,42.62637947435972,1.0
15,8,75,1,34.03662089805374,39.0982108137345,39.0982108137345,1.0
15,8,75,2,34.03662089805374,41.76669694221631,41.76669694221631,1.0
15,8,75,3,34.03662089805374,45.34006421706154,45.34006421706154,1.0
15,8,76,1,32.84007021036854,38.39776952988257,38.39776952988257,1.0
15,8,76,2,32.84007021036854,42.65602655128457,42.65602655128457,1.0
15,8,76,3,32.84007021036854,46.75359276881985,46.75359276881985,1.0
15,8,77,1,19.101201874339523,20.908552106847022,20.908552106847022,1.0
15,8,77,2,19.101201874339523,23.134423619545657,23.134423619545657,1.0
15,8,77,3,19.101201874339523,25.4029368528487,25.4029368528487,1.0
15,8,78,1,30.080203643575423,35.52120638550382,35.52120638550382,1.0
15,8,78,2,30.080203643575423,40.02872276242482,40.02872276242482,1.0
15,8,78,3,30.080203643575423,42.837710741650234,42.837710741650234,1.0
15,8,79,1,36.365574025266795,43.01132395168738,43.01132395168738,1.0
15,8,79,2,36.365574025266795,46.782469784826276,46.782469784826276,1.0
15,8,79,3,36.365574025266795,50.35238992304029,50.35238992304029,1.0
15,8,80,1,21.564697000375226,25.545085610824025,25.545085610824025,1.0
15,8,80,2,21.564697000375226,29.8520548704451,29.8520548704451,1.0
15,8,80,3,21.564697000375226,33.687185178716135,33.687185178716135,1.0
15,8,81,1,27.292185740014006,32.22395445385339,32.22395445385339,1.0
15,8,81,2,27.292185740014006,37.00525558097432,37.00525558097432,1.0
15,8,81,3,27.292185740014006,41.008611483289414,41.008611483289414,1.0
15,8,82,1,15.990679770307477,19.52814656978873,19.52814656978873,1.0
15,8,82,2,15.990679770307477,23.175926059463812,23.175926059463812,1.0
15,8,82,3,15.990679770307477,27.44154283354792,27.44154283354792,1.0
15,8,83,1,35.99973488756473,41.695512787936124,41.695512787936124,1.0
15,8,83,2,35.99973488756473,46.78124765103298,46.78124765103298,1.0
15,8,83,3,35.99973488756473,51.56233757804626,51.56233757804626,1.0
15,8,84,1,36.11650625019897,42.02290184769934,42.02290184769934,1.0
15,8,84,2,36.11650625019897,47.59456985224141,47.59456985224141,1.0
15,8,84,3,36.11650625019897,51.446443677906245,51.446443677906245,1.0
15,8,85,1,29.949623216565396,35.513347915745385,35.513347915745385,1.0
15,8,85,2,29.949623216565396,39.941677262564156,39.941677262564156,1.0
15,8,85,3,29.949623216565396,43.72913785378872,43.72913785378872,1.0
15,8,86,1,28.9708847019174,33.68930019504925,33.68930019504925,1.0
15,8,86,2,28.9708847019174,39.477522626974334,39.477522626974334,1.0
15,8,86,3,28.9708847019174,45.052817174395535,45.052817174395535,1.0
15,8,87,1,36.70172530032297,42.318155450433686,42.318155450433686,1.0
15,8,87,2,36.70172530032297,47.57444362266635,47.57444362266635,1.0
15,8,87,3,36.70172530032297,51.28786923018136,51.28786923018136,1.0
15,8,88,1,39.37737583099776,44.23909206983509,44.23909206983509,1.0
15,8,88,2,39.37737583099776,48.002462413732964,48.002462413732964,1.0
15,8,88,3,39.37737583099776,50.24108349113491,50.24108349113491,1.0
15,8,89,1,40.752130758155744,47.49229242109877,47.49229242109877,1.0
15,8,89,2,40.752130758155744,54.69436001861112,54.69436001861112,1.0
15,8,89,3,40.752130758155744,61.38623213730635,61.38623213730635,1.0
15,8,90,1,33.49405204123215,36.82134942276281,36.82134942276281,1.0
15,8,90,2,33.49405204123215,39.91893274494409,39.91893274494409,1.0
15,8,90,3,33.49405204123215,42.43463207547362,42.43463207547362,1.0
15,8,91,1,23.667124248860866,28.888028102847787,28.888028102847787,1.0
15,8,91,2,23.667124248860866,34.4242318071337,34.4242318071337,1.0
15,8,91,3,23.667124248860866,39.73483962399441,39.73483962399441,1.0
15,8,92,1,41.763854620829264,45.98035023911436,45.98035023911436,1.0
15,8,92,2,41.763854620829264,48.42652824283166,48.42652824283166,1.0
15,8,92,3,41.763854620829264,51.55317841802449,51.55317841802449,1.0
15,8,93,1,24.89562782070239,29.029595762447077,29.029595762447077,1.0
15,8,93,2,24.89562782070239,33.52534692290374,33.52534692290374,1.0
15,8,93,3,24.89562782070239,37.79114774730648,37.79114774730648,1.0
15,8,94,1,31.266554144002754,35.873345163218474,35.873345163218474,1.0
15,8,94,2,31.266554144002754,39.879217020010785,39.879217020010785,1.0
15,8,94,3,31.266554144002754,43.3278863722751,43.3278863722751,1.0
15,8,95,1,37.11654946530035,43.37317866545635,43.37317866545635,1.0
15,8,95,2,37.11654946530035,47.57229646597125,47.57229646597125,1.0
15,8,95,3,37.11654946530035,51.2606395085738,51.2606395085738,1.0
