trial,seed,dimension,alternative_count,repetition,true_class,predicted_class,l1_distance,construction_epsilon,construction_residual_l1,analytic_separation_margin,ground_truth_witness_valid,tolerance,runtime_ms,coefficient_sum
3183,20260729,5,5,3,near_boundary,separable,2.0000000000166198e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3625999961514026,0.9999999999999999
3184,20260729,5,5,4,near_boundary,separable,1.9999999998487018e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.34389999927952886,1.0
3185,20260729,5,5,5,near_boundary,separable,2.0000000000824445e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.334700001985766,1.0
3186,20260729,5,5,6,near_boundary,separable,2.0000000000228169e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3406999894650653,1.0
3187,20260729,5,5,7,near_boundary,separable,2.000000000278254e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3265999985160306,1.0
3188,20260729,5,5,8,near_boundary,separable,1.9999999997537457e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.32619999547023326,1.0000000000000002
3189,20260729,5,5,9,near_boundary,separable,1.9999999995352403e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.3242999955546111,1.0
3190,20260729,5,5,10,near_boundary,separable,1.9999999999976007e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3166999958921224,1.0
3191,20260729,5,5,11,near_boundary,separable,1.9999999998476552e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31519999902229756,1.0000000000000002
3192,20260729,5,5,12,near_boundary,separable,1.9999999992527636e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3122000052826479,1.0
3193,20260729,5,5,13,near_boundary,separable,2.0000000000786384e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3090999962296337,1.0000000000000002
3194,20260729,5,5,14,near_boundary,separable,1.999999999192345e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.342100000125356,1.0
3195,20260729,5,5,15,near_boundary,separable,2.0000000003833961e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.32210000790655613,0.9999999999999999
3196,20260729,5,5,16,near_boundary,separable,1.99999999971909e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3130000113742426,1.0
3197,20260729,5,5,17,near_boundary,separable,2.0000000017988904e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.32070001179818064,1.0000000000000002
3198,20260729,5,5,18,near_boundary,separable,1.9999999996948597e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31900001340545714,1.0
3199,20260729,5,5,19,near_boundary,separable,2.0000000001084387e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3083000046899542,1.0
3200,20260729,5,5,20,near_boundary,separable,2.0000000000952054e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3014000103576109,1.0
3201,20260729,5,5,21,near_boundary,separable,2.0000000004325214e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3099000023212284,1.0
3202,20260729,5,5,22,near_boundary,separable,1.9999999997331297e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30160001188050956,1.0
3203,20260729,5,5,23,near_boundary,separable,1.9999999999846538e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3001000004587695,1.0
3204,20260729,5,5,24,near_boundary,separable,2.0000000000966313e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2982000005431473,0.9999999999999999
3205,20260729,5,5,25,near_boundary,separable,2.0000000003596615e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2958999975817278,1.0
3206,20260729,5,5,26,near_boundary,separable,1.999999999611019e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3117000014754012,1.0
3207,20260729,5,5,27,near_boundary,separable,2.0000000014354185e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.308299990138039,1.0
3208,20260729,5,5,28,near_boundary,separable,2.0000000001283712e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3220000071451068,1.0
3209,20260729,5,5,29,near_boundary,separable,1.9999999998840305e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.32730000384617597,1.0
3210,20260729,5,5,30,near_boundary,separable,1.9999999999989104e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31010000384412706,1.0
3211,20260729,5,5,31,near_boundary,separable,2.0000000000575113e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.3083000046899542,1.0
3212,20260729,5,5,32,near_boundary,separable,2.0000000020635654e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31110001145862043,1.0
3213,20260729,5,5,33,near_boundary,separable,2.0000000000105206e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29880000511184335,1.0
3214,20260729,5,5,34,near_boundary,separable,2.0000000000392527e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3037999995285645,1.0
3215,20260729,5,5,35,near_boundary,separable,2.0000000003304534e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.302100001135841,0.9999999999999999
3216,20260729,5,5,36,near_boundary,separable,2.0000000001493948e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.29240000003483146,0.9999999999999999
3217,20260729,5,5,37,near_boundary,separable,1.999999999988122e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2882999979192391,1.0
3218,20260729,5,5,38,near_boundary,separable,2.0000000001939392e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30279999191407114,0.9999999999999999
3219,20260729,5,5,39,near_boundary,separable,2.000000000042847e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.299000006634742,1.0
3220,20260729,5,5,40,near_boundary,separable,2.000000000724869e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3077000001212582,1.0
3221,20260729,5,5,41,near_boundary,separable,2.00000000041265e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3198999911546707,1.0
3222,20260729,5,5,42,near_boundary,separable,1.9999999996482067e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3053999971598387,1.0
3223,20260729,5,5,43,near_boundary,separable,2.0000000000435988e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3040000010514632,1.0
3224,20260729,5,5,44,near_boundary,separable,1.9999999995652092e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3032000095117837,1.0
3225,20260729,5,5,45,near_boundary,separable,2.0000000005266014e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2986000035889447,0.9999999999999999
3226,20260729,5,5,46,near_boundary,separable,1.999999999766377e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30860000697430223,1.0
3227,20260729,5,5,47,near_boundary,separable,2.0000000001385213e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.30729999707546085,1.0
3228,20260729,5,5,48,near_boundary,separable,1.9999999999440698e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29319999157451093,1.0
3229,20260729,5,5,49,near_boundary,separable,1.9999999999013545e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29070000164210796,1.0
3230,20260729,5,5,50,near_boundary,separable,2.0000000000385685e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2975999959744513,0.9999999999999999
3231,20260729,5,5,51,near_boundary,separable,1.9999999995715606e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3049000079045072,1.0
3232,20260729,5,5,52,near_boundary,separable,1.999999994360563e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3113999991910532,1.0
3233,20260729,5,5,53,near_boundary,separable,1.999999999939587e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3225999971618876,1.0
3234,20260729,5,5,54,near_boundary,separable,1.999999999745216e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30929999775253236,1.0000000000000002
3235,20260729,5,5,55,near_boundary,separable,1.9999999996463605e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3060000017285347,1.0000000000000002
3236,20260729,5,5,56,near_boundary,separable,1.999999999738093e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2927000023191795,1.0
3237,20260729,5,5,57,near_boundary,separable,2.0000000000284862e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2914000069722533,1.0
3238,20260729,5,5,58,near_boundary,separable,2.0000000000330842e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3046999918296933,1.0
3239,20260729,5,5,59,near_boundary,separable,1.99999999894296e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3144999936921522,1.0
3240,20260729,10,8,0,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3963999915868044,1.0
3241,20260729,10,8,1,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35859999479725957,1.0
3242,20260729,10,8,2,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35999999090563506,1.0
3243,20260729,10,8,3,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36019999242853373,0.9999999999999998
3244,20260729,10,8,4,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.37710000469814986,0.9999999999999997
3245,20260729,10,8,5,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35489999572746456,1.0000000000000002
3246,20260729,10,8,6,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35119999665766954,1.0000000000000002
3247,20260729,10,8,7,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3507000074023381,1.0
3248,20260729,10,8,8,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36029999318998307,1.0
3249,20260729,10,8,9,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.4592000041157007,1.0000000000000002
3250,20260729,10,8,10,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.46499999007210135,1.0
3251,20260729,10,8,11,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.38309999217744917,0.9999999999999999
3252,20260729,10,8,12,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.37910000537522137,1.0
3253,20260729,10,8,13,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3980000037699938,1.0
3254,20260729,10,8,14,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3926999925170094,0.9999999999999998
3255,20260729,10,8,15,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.38779999886173755,1.0000000000000002
3256,20260729,10,8,16,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3694000042742118,1.0
3257,20260729,10,8,17,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36339998769108206,1.0
3258,20260729,10,8,18,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3789000038523227,1.0000000000000004
3259,20260729,10,8,19,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.38389999826904386,1.0
3260,20260729,10,8,20,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35260000731796026,1.0000000000000002
3261,20260729,10,8,21,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33999999868683517,1.0
3262,20260729,10,8,22,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3555000002961606,1.0
3263,20260729,10,8,23,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.38699999277014285,0.9999999999999998
3264,20260729,10,8,24,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3691000019898638,1.0
3265,20260729,10,8,25,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35940000088885427,1.0
3266,20260729,10,8,26,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36020000698044896,1.0
3267,20260729,10,8,27,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36720000207424164,1.0000000000000002
3268,20260729,10,8,28,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3744999994523823,0.9999999999999996
3269,20260729,10,8,29,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.368200009688735,1.0
3270,20260729,10,8,30,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3474000113783404,0.9999999999999998
3271,20260729,10,8,31,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34589999995660037,1.0
3272,20260729,10,8,32,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3400999994482845,0.9999999999999997
3273,20260729,10,8,33,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3544999926816672,0.9999999999999998
3274,20260729,10,8,34,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3792999923462048,0.9999999999999999
3275,20260729,10,8,35,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36929998896084726,1.0
3276,20260729,10,8,36,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.37959999463055283,1.0000000000000018
3277,20260729,10,8,37,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3530999965732917,1.0
3278,20260729,10,8,38,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3541000041877851,0.9999999999999998
3279,20260729,10,8,39,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3699999942909926,0.9999999999999999
3280,20260729,10,8,40,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35570000181905925,1.0
3281,20260729,10,8,41,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3378999972483143,1.0000000000000004
3282,20260729,10,8,42,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33000000985339284,1.0000000000000002
3283,20260729,10,8,43,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33999999868683517,1.0000000000000002
3284,20260729,10,8,44,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.37229999725241214,1.0
3285,20260729,10,8,45,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3625999961514026,1.0
3286,20260729,10,8,46,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36249999538995326,1.0
3287,20260729,10,8,47,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3605999954743311,1.0
3288,20260729,10,8,48,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.352299990481697,1.0
3289,20260729,10,8,49,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3711000026669353,1.0
3290,20260729,10,8,50,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36160000308882445,1.0000000000000002
3291,20260729,10,8,51,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3637000045273453,1.0
3292,20260729,10,8,52,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34640000376384705,1.0000000000000002
3293,20260729,10,8,53,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3349999897181988,1.0
3294,20260729,10,8,54,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33399999665562063,0.9999999999999998
3295,20260729,10,8,55,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.4797000001417473,1.0
3296,20260729,10,8,56,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.4417000018293038,0.9999999999999998
3297,20260729,10,8,57,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.4123999970033765,0.9999999999999998
3298,20260729,10,8,58,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.5291000124998391,0.9999999999999997
3299,20260729,10,8,59,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.4609000025084242,0.9999999999999999
3300,20260729,10,8,0,separable,separable,1.3639228783520014,0.0,,0.6819614391760007,True,1e-08,0.44859999616164714,1.0
3301,20260729,10,8,1,separable,separable,1.641171378243963,0.0,,0.8205856891219815,True,1e-08,0.35269999352749437,1.0
3302,20260729,10,8,2,separable,separable,1.4703417902562135,0.0,,0.7351708951281066,True,1e-08,0.37560000782832503,1.0
3303,20260729,10,8,3,separable,separable,1.6959095407943623,0.0,,0.8479547703971811,True,1e-08,0.46890000521671027,1.0
3304,20260729,10,8,4,separable,separable,1.6441034455848313,0.0,,0.8220517227924156,True,1e-08,0.3802999999606982,1.0
3305,20260729,10,8,5,separable,separable,1.5098396575437563,0.0,,0.7549198287718784,True,1e-08,0.4141999961575493,1.0
3306,20260729,10,8,6,separable,separable,1.51687779527042,0.0,,0.75843889763521,True,1e-08,0.36249999538995326,1.0
3307,20260729,10,8,7,separable,separable,1.4686210072912114,0.0,,0.7343105036456057,True,1e-08,0.45259999751579016,1.0
3308,20260729,10,8,8,separable,separable,1.7550242840337198,0.0,,0.8775121420168599,True,1e-08,0.41739999142009765,1.0
3309,20260729,10,8,9,separable,separable,1.0047780871866487,0.0,,0.5023890435933243,True,1e-08,0.4417999880388379,1.0
3310,20260729,10,8,10,separable,separable,1.4607761822861218,0.0,,0.7303880911430609,True,1e-08,0.3935999993700534,1.0
3311,20260729,10,8,11,separable,separable,1.5589196312305351,0.0,,0.7794598156152673,True,1e-08,0.3313999914098531,1.0
3312,20260729,10,8,12,separable,separable,1.4417290609482243,0.0,,0.7208645304741121,True,1e-08,0.3820000129053369,1.0
3313,20260729,10,8,13,separable,separable,1.7303499393453667,0.0,,0.8651749696726834,True,1e-08,0.4631000047083944,1.0
3314,20260729,10,8,14,separable,separable,1.5655219480547415,0.0,,0.7827609740273709,True,1e-08,0.3419999993639067,1.0
3315,20260729,10,8,15,separable,separable,1.4878900661285153,0.0,,0.7439450330642576,True,1e-08,0.3333999920869246,1.0
3316,20260729,10,8,16,separable,separable,1.7307871251442564,0.0,,0.8653935625721283,True,1e-08,0.38579999818466604,1.0
3317,20260729,10,8,17,separable,separable,1.517446901133595,0.0,,0.7587234505667975,True,1e-08,0.5071999912615865,1.0
3318,20260729,10,8,18,separable,separable,1.8105047105250107,0.0,,0.9052523552625054,True,1e-08,0.39679999463260174,1.0
3319,20260729,10,8,19,separable,separable,1.5644261824377137,0.0,,0.7822130912188567,True,1e-08,0.4295999970054254,1.0
3320,20260729,10,8,20,separable,separable,1.5622137433758752,0.0,,0.7811068716879377,True,1e-08,0.36789999285247177,1.0
3321,20260729,10,8,21,separable,separable,1.7196146715669716,0.0,,0.8598073357834857,True,1e-08,0.3794999938691035,1.0
3322,20260729,10,8,22,separable,separable,1.7159595469026805,0.0,,0.8579797734513404,True,1e-08,0.4394999996293336,1.0
3323,20260729,10,8,23,separable,separable,1.3840064053785575,0.0,,0.6920032026892788,True,1e-08,0.34890000824816525,1.0
3324,20260729,10,8,24,separable,separable,1.7274084696740688,0.0,,0.8637042348370345,True,1e-08,0.3474000113783404,1.0
3325,20260729,10,8,25,separable,separable,1.496713372053495,0.0,,0.7483566860267477,True,1e-08,0.3991999983554706,1.0
3326,20260729,10,8,26,separable,separable,1.4804312316847699,0.0,,0.7402156158423847,True,1e-08,0.5249999958323315,1.0
3327,20260729,10,8,27,separable,separable,1.6140898706207742,0.0,,0.807044935310387,True,1e-08,0.3934999986086041,1.0
3328,20260729,10,8,28,separable,separable,1.474901447234653,0.0,,0.7374507236173267,True,1e-08,0.3991999983554706,1.0
3329,20260729,10,8,29,separable,separable,1.414645875885871,0.0,,0.7073229379429354,True,1e-08,0.3358999965712428,1.0
3330,20260729,10,8,30,separable,separable,1.5064142663167228,0.0,,0.7532071331583614,True,1e-08,0.4709999921033159,1.0
3331,20260729,10,8,31,separable,separable,1.7680171188317062,0.0,,0.8840085594158531,True,1e-08,0.41819999751169235,1.0
3332,20260729,10,8,32,separable,separable,1.4637256414793278,0.0,,0.731862820739664,True,1e-08,0.41399999463465065,1.0
3333,20260729,10,8,33,separable,separable,1.6960858309095526,0.0,,0.8480429154547764,True,1e-08,0.41140000394079834,1.0
3334,20260729,10,8,34,separable,separable,1.3959252938818356,0.0,,0.6979626469409178,True,1e-08,0.414699999964796,1.0
3335,20260729,10,8,35,separable,separable,1.6851210680884674,0.0,,0.8425605340442337,True,1e-08,0.4054000019095838,1.0
3336,20260729,10,8,36,separable,separable,1.541849321030136,0.0,,0.7709246605150681,True,1e-08,0.40180000360123813,1.0
3337,20260729,10,8,37,separable,separable,1.7285296616180716,0.0,,0.8642648308090359,True,1e-08,0.4010999982710928,1.0
3338,20260729,10,8,38,separable,separable,1.5925864026543606,0.0,,0.7962932013271803,True,1e-08,0.408500010962598,1.0
3339,20260729,10,8,39,separable,separable,1.6597441922159661,0.0,,0.8298720961079831,True,1e-08,0.3893999964930117,1.0
3340,20260729,10,8,40,separable,separable,1.4460193177379403,0.0,,0.7230096588689703,True,1e-08,0.37000000884290785,1.0
3341,20260729,10,8,41,separable,separable,1.4734683180059724,0.0,,0.7367341590029861,True,1e-08,0.33179999445565045,1.0
3342,20260729,10,8,42,separable,separable,1.6144256525948006,0.0,,0.8072128262974003,True,1e-08,0.3961999900639057,1.0
3343,20260729,10,8,43,separable,separable,1.5476653181566173,0.0,,0.7738326590783087,True,1e-08,0.4000000044470653,1.0
3344,20260729,10,8,44,separable,separable,1.4605269882202179,0.0,,0.7302634941101089,True,1e-08,0.3958999877795577,1.0
3345,20260729,10,8,45,separable,separable,1.6841406839160311,0.0,,0.8420703419580156,True,1e-08,0.3924999909941107,1.0
3346,20260729,10,8,46,separable,separable,1.76859207404494,0.0,,0.88429603702247,True,1e-08,0.39169999945443124,1.0
3347,20260729,10,8,47,separable,separable,1.3338691485490244,0.0,,0.6669345742745122,True,1e-08,0.3961000038543716,1.0
3348,20260729,10,8,48,separable,separable,1.7730250998716368,0.0,,0.8865125499358183,True,1e-08,0.39590000233147293,1.0
3349,20260729,10,8,49,separable,separable,1.7071802341219158,0.0,,0.8535901170609579,True,1e-08,0.3701000096043572,1.0
3350,20260729,10,8,50,separable,separable,1.179923306822504,0.0,,0.589961653411252,True,1e-08,0.36639999598264694,1.0
3351,20260729,10,8,51,separable,separable,1.3444717120185186,0.0,,0.6722358560092594,True,1e-08,0.3708000003825873,1.0
3352,20260729,10,8,52,separable,separable,1.5664609392001634,0.0,,0.7832304696000817,True,1e-08,0.4267000040272251,1.0
3353,20260729,10,8,53,separable,separable,1.2067130308811724,0.0,,0.6033565154405864,True,1e-08,0.3929999948013574,1.0
3354,20260729,10,8,54,separable,separable,1.4113197700998752,0.0,,0.7056598850499376,True,1e-08,0.342100000125356,1.0
3355,20260729,10,8,55,separable,separable,1.32986613421239,0.0,,0.664933067106195,True,1e-08,0.3333000058773905,1.0
3356,20260729,10,8,56,separable,separable,1.747143336988747,0.0,,0.8735716684943734,True,1e-08,0.32700000156182796,1.0
3357,20260729,10,8,57,separable,separable,1.6124614350283881,0.0,,0.8062307175141942,True,1e-08,0.37710000469814986,1.0
3358,20260729,10,8,58,separable,separable,1.3926792331452047,0.0,,0.6963396165726023,True,1e-08,0.3426000039326027,1.0
3359,20260729,10,8,59,separable,separable,1.1564299316833149,0.0,,0.5782149658416575,True,1e-08,0.3260999947087839,1.0
3360,20260729,10,8,0,near_boundary,separable,2.000000000157023e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3360000118846074,0.9999999999999999
3361,20260729,10,8,1,near_boundary,separable,2.000000000025584e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.36619999445974827,1.0
3362,20260729,10,8,2,near_boundary,separable,2.0000000000018128e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3487000067252666,1.0
3363,20260729,10,8,3,near_boundary,separable,1.9999999999767483e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.35870001011062413,1.0000000000000002
3364,20260729,10,8,4,near_boundary,separable,2.0000000000013403e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3630999999586493,0.9999999999999998
3365,20260729,10,8,5,near_boundary,separable,1.9999999999881227e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.35230000503361225,1.0
3366,20260729,10,8,6,near_boundary,separable,1.999999999988122e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3499000013107434,1.0
3367,20260729,10,8,7,near_boundary,separable,2.0000000001026823e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3541000041877851,1.0
3368,20260729,10,8,8,near_boundary,separable,1.9999999999958902e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3630999999586493,1.0
3369,20260729,10,8,9,near_boundary,separable,2.000000000121774e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.35429999115876853,1.0
3370,20260729,10,8,10,near_boundary,separable,2.0000000002345338e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.33639998582657427,1.0
3371,20260729,10,8,11,near_boundary,separable,1.9999999999952118e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.32780000765342265,1.0
3372,20260729,10,8,12,near_boundary,separable,1.9999999999015064e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3522000042721629,1.0000000000000002
3373,20260729,10,8,13,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.34759999834932387,1.0
3374,20260729,10,8,14,near_boundary,separable,2.000000000022819e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3559000033419579,1.0
3375,20260729,10,8,15,near_boundary,separable,2.0000000000432317e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3561000048648566,1.0
3376,20260729,10,8,16,near_boundary,separable,1.9999999999940053e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.37900000461377203,1.0
3377,20260729,10,8,17,near_boundary,separable,1.9999999998189773e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3496999997878447,1.0
3378,20260729,10,8,18,near_boundary,separable,1.9999999997384001e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3566999948816374,1.0000000000000004
3379,20260729,10,8,19,near_boundary,separable,2.0000000002278968e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3493000112939626,1.0
3380,20260729,10,8,20,near_boundary,separable,1.999999999815162e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3502000035950914,1.0
3381,20260729,10,8,21,near_boundary,separable,2.000000000068527e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3397999971639365,0.9999999999999998
3382,20260729,10,8,22,near_boundary,separable,1.9999999996374687e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.32550000469200313,1.0
3383,20260729,10,8,23,near_boundary,separable,1.9999999999930704e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3318999952170998,1.0
3384,20260729,10,8,24,near_boundary,separable,2.0000000002262085e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.360500009264797,0.9999999999999998
3385,20260729,10,8,25,near_boundary,separable,2.0000000004077076e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3412999940337613,0.9999999999999998
3386,20260729,10,8,26,near_boundary,separable,1.9999999998649842e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.35200000274926424,1.0000000000000002
3387,20260729,10,8,27,near_boundary,separable,2.0000000001097786e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3563000063877553,1.0
3388,20260729,10,8,28,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3411000070627779,1.0
3389,20260729,10,8,29,near_boundary,separable,2.0000000001832078e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.36639999598264694,1.0
3390,20260729,10,8,30,near_boundary,separable,1.9999999999331293e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.34250000317115337,1.0
3391,20260729,10,8,31,near_boundary,separable,2.0000000004580417e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.35110001044813544,0.9999999999999999
3392,20260729,10,8,32,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.335000004270114,1.0
3393,20260729,10,8,33,near_boundary,separable,1.9999999999681906e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3335999936098233,1.0000000000000002
3394,20260729,10,8,34,near_boundary,separable,1.9999999999780326e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.344899992342107,1.0000000000000009
