trial,seed,dimension,alternative_count,l1_distance,analytic_separation_margin,tolerance,classification
351,20260725,5,5,2.000000000326284e-07,9.999999999940612e-08,1e-10,separable
351,20260725,5,5,2.000000000326284e-07,9.999999999940612e-08,1e-08,separable
351,20260725,5,5,2.000000000326284e-07,9.999999999940612e-08,1e-06,replaceable
352,20260725,5,5,1.999999999916351e-07,9.999999999940612e-08,1e-10,separable
352,20260725,5,5,1.999999999916351e-07,9.999999999940612e-08,1e-08,separable
352,20260725,5,5,1.999999999916351e-07,9.999999999940612e-08,1e-06,replaceable
353,20260725,5,5,2.0000000003688113e-07,9.999999999940612e-08,1e-10,separable
353,20260725,5,5,2.0000000003688113e-07,9.999999999940612e-08,1e-08,separable
353,20260725,5,5,2.0000000003688113e-07,9.999999999940612e-08,1e-06,replaceable
354,20260725,5,5,1.999999999956366e-07,9.999999999940612e-08,1e-10,separable
354,20260725,5,5,1.999999999956366e-07,9.999999999940612e-08,1e-08,separable
354,20260725,5,5,1.999999999956366e-07,9.999999999940612e-08,1e-06,replaceable
355,20260725,5,5,2.0000000001788033e-07,9.999999999940612e-08,1e-10,separable
355,20260725,5,5,2.0000000001788033e-07,9.999999999940612e-08,1e-08,separable
355,20260725,5,5,2.0000000001788033e-07,9.999999999940612e-08,1e-06,replaceable
356,20260725,5,5,1.9999999999881224e-07,9.999999999940612e-08,1e-10,separable
356,20260725,5,5,1.9999999999881224e-07,9.999999999940612e-08,1e-08,separable
356,20260725,5,5,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
357,20260725,5,5,1.9999999999052344e-07,9.999999999940612e-08,1e-10,separable
357,20260725,5,5,1.9999999999052344e-07,9.999999999940612e-08,1e-08,separable
357,20260725,5,5,1.9999999999052344e-07,9.999999999940612e-08,1e-06,replaceable
358,20260725,5,5,1.9999999994279356e-07,9.999999999940612e-08,1e-10,separable
358,20260725,5,5,1.9999999994279356e-07,9.999999999940612e-08,1e-08,separable
358,20260725,5,5,1.9999999994279356e-07,9.999999999940612e-08,1e-06,replaceable
359,20260725,5,5,2.0000000007221003e-07,9.999999999940612e-08,1e-10,separable
359,20260725,5,5,2.0000000007221003e-07,9.999999999940612e-08,1e-08,separable
359,20260725,5,5,2.0000000007221003e-07,9.999999999940612e-08,1e-06,replaceable
480,20260725,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-10,separable
480,20260725,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-08,separable
480,20260725,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
481,20260725,10,8,2.0000000001954888e-07,9.999999999940612e-08,1e-10,separable
481,20260725,10,8,2.0000000001954888e-07,9.999999999940612e-08,1e-08,separable
481,20260725,10,8,2.0000000001954888e-07,9.999999999940612e-08,1e-06,replaceable
482,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
482,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
482,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
483,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
483,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
483,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
484,20260725,10,8,1.99999999994429e-07,9.999999999940612e-08,1e-10,separable
484,20260725,10,8,1.99999999994429e-07,9.999999999940612e-08,1e-08,separable
484,20260725,10,8,1.99999999994429e-07,9.999999999940612e-08,1e-06,replaceable
485,20260725,10,8,2.000000000395692e-07,9.999999999940612e-08,1e-10,separable
485,20260725,10,8,2.000000000395692e-07,9.999999999940612e-08,1e-08,separable
485,20260725,10,8,2.000000000395692e-07,9.999999999940612e-08,1e-06,replaceable
486,20260725,10,8,1.9999999999323744e-07,9.999999999940612e-08,1e-10,separable
486,20260725,10,8,1.9999999999323744e-07,9.999999999940612e-08,1e-08,separable
486,20260725,10,8,1.9999999999323744e-07,9.999999999940612e-08,1e-06,replaceable
487,20260725,10,8,2.000000000064978e-07,9.999999999940612e-08,1e-10,separable
487,20260725,10,8,2.000000000064978e-07,9.999999999940612e-08,1e-08,separable
487,20260725,10,8,2.000000000064978e-07,9.999999999940612e-08,1e-06,replaceable
488,20260725,10,8,2.0000000001635503e-07,9.999999999940612e-08,1e-10,separable
488,20260725,10,8,2.0000000001635503e-07,9.999999999940612e-08,1e-08,separable
488,20260725,10,8,2.0000000001635503e-07,9.999999999940612e-08,1e-06,replaceable
489,20260725,10,8,2.000000000074742e-07,9.999999999940612e-08,1e-10,separable
489,20260725,10,8,2.000000000074742e-07,9.999999999940612e-08,1e-08,separable
489,20260725,10,8,2.000000000074742e-07,9.999999999940612e-08,1e-06,replaceable
490,20260725,10,8,1.9999999999993882e-07,9.999999999940612e-08,1e-10,separable
490,20260725,10,8,1.9999999999993882e-07,9.999999999940612e-08,1e-08,separable
490,20260725,10,8,1.9999999999993882e-07,9.999999999940612e-08,1e-06,replaceable
491,20260725,10,8,2.0000000001112842e-07,9.999999999940612e-08,1e-10,separable
491,20260725,10,8,2.0000000001112842e-07,9.999999999940612e-08,1e-08,separable
491,20260725,10,8,2.0000000001112842e-07,9.999999999940612e-08,1e-06,replaceable
492,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
492,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
492,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
493,20260725,10,8,1.9999999998524354e-07,9.999999999940612e-08,1e-10,separable
493,20260725,10,8,1.9999999998524354e-07,9.999999999940612e-08,1e-08,separable
493,20260725,10,8,1.9999999998524354e-07,9.999999999940612e-08,1e-06,replaceable
494,20260725,10,8,2.0000000003640033e-07,9.999999999940612e-08,1e-10,separable
494,20260725,10,8,2.0000000003640033e-07,9.999999999940612e-08,1e-08,separable
494,20260725,10,8,2.0000000003640033e-07,9.999999999940612e-08,1e-06,replaceable
495,20260725,10,8,2.0000000000353402e-07,9.999999999940612e-08,1e-10,separable
495,20260725,10,8,2.0000000000353402e-07,9.999999999940612e-08,1e-08,separable
495,20260725,10,8,2.0000000000353402e-07,9.999999999940612e-08,1e-06,replaceable
496,20260725,10,8,1.9999999999092488e-07,9.999999999940612e-08,1e-10,separable
496,20260725,10,8,1.9999999999092488e-07,9.999999999940612e-08,1e-08,separable
496,20260725,10,8,1.9999999999092488e-07,9.999999999940612e-08,1e-06,replaceable
497,20260725,10,8,2.0000000003050286e-07,9.999999999940612e-08,1e-10,separable
497,20260725,10,8,2.0000000003050286e-07,9.999999999940612e-08,1e-08,separable
497,20260725,10,8,2.0000000003050286e-07,9.999999999940612e-08,1e-06,replaceable
498,20260725,10,8,2.000000000233191e-07,9.999999999940612e-08,1e-10,separable
498,20260725,10,8,2.000000000233191e-07,9.999999999940612e-08,1e-08,separable
498,20260725,10,8,2.000000000233191e-07,9.999999999940612e-08,1e-06,replaceable
499,20260725,10,8,1.9999999999712363e-07,9.999999999940612e-08,1e-10,separable
499,20260725,10,8,1.9999999999712363e-07,9.999999999940612e-08,1e-08,separable
499,20260725,10,8,1.9999999999712363e-07,9.999999999940612e-08,1e-06,replaceable
500,20260725,10,8,2.0000000000228166e-07,9.999999999940612e-08,1e-10,separable
500,20260725,10,8,2.0000000000228166e-07,9.999999999940612e-08,1e-08,separable
500,20260725,10,8,2.0000000000228166e-07,9.999999999940612e-08,1e-06,replaceable
501,20260725,10,8,1.9999999999881216e-07,9.999999999940612e-08,1e-10,separable
501,20260725,10,8,1.9999999999881216e-07,9.999999999940612e-08,1e-08,separable
501,20260725,10,8,1.9999999999881216e-07,9.999999999940612e-08,1e-06,replaceable
502,20260725,10,8,2.0000000000757575e-07,9.999999999940612e-08,1e-10,separable
502,20260725,10,8,2.0000000000757575e-07,9.999999999940612e-08,1e-08,separable
502,20260725,10,8,2.0000000000757575e-07,9.999999999940612e-08,1e-06,replaceable
503,20260725,10,8,1.9999999999840513e-07,9.999999999940612e-08,1e-10,separable
503,20260725,10,8,1.9999999999840513e-07,9.999999999940612e-08,1e-08,separable
503,20260725,10,8,1.9999999999840513e-07,9.999999999940612e-08,1e-06,replaceable
504,20260725,10,8,1.999999999653053e-07,9.999999999940612e-08,1e-10,separable
504,20260725,10,8,1.999999999653053e-07,9.999999999940612e-08,1e-08,separable
504,20260725,10,8,1.999999999653053e-07,9.999999999940612e-08,1e-06,replaceable
505,20260725,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-10,separable
505,20260725,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-08,separable
505,20260725,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
506,20260725,10,8,1.9999999997714672e-07,9.999999999940612e-08,1e-10,separable
506,20260725,10,8,1.9999999997714672e-07,9.999999999940612e-08,1e-08,separable
506,20260725,10,8,1.9999999997714672e-07,9.999999999940612e-08,1e-06,replaceable
507,20260725,10,8,1.999999996214724e-07,9.999999999940612e-08,1e-10,separable
507,20260725,10,8,1.999999996214724e-07,9.999999999940612e-08,1e-08,separable
507,20260725,10,8,1.999999996214724e-07,9.999999999940612e-08,1e-06,replaceable
508,20260725,10,8,2.0000000000851707e-07,9.999999999940612e-08,1e-10,separable
508,20260725,10,8,2.0000000000851707e-07,9.999999999940612e-08,1e-08,separable
508,20260725,10,8,2.0000000000851707e-07,9.999999999940612e-08,1e-06,replaceable
509,20260725,10,8,2.00000000003519e-07,9.999999999940612e-08,1e-10,separable
509,20260725,10,8,2.00000000003519e-07,9.999999999940612e-08,1e-08,separable
509,20260725,10,8,2.00000000003519e-07,9.999999999940612e-08,1e-06,replaceable
510,20260725,10,8,1.999999999993823e-07,9.999999999940612e-08,1e-10,separable
510,20260725,10,8,1.999999999993823e-07,9.999999999940612e-08,1e-08,separable
510,20260725,10,8,1.999999999993823e-07,9.999999999940612e-08,1e-06,replaceable
511,20260725,10,8,2.0000000000117911e-07,9.999999999940612e-08,1e-10,separable
511,20260725,10,8,2.0000000000117911e-07,9.999999999940612e-08,1e-08,separable
511,20260725,10,8,2.0000000000117911e-07,9.999999999940612e-08,1e-06,replaceable
512,20260725,10,8,2.0000000000345266e-07,9.999999999940612e-08,1e-10,separable
512,20260725,10,8,2.0000000000345266e-07,9.999999999940612e-08,1e-08,separable
512,20260725,10,8,2.0000000000345266e-07,9.999999999940612e-08,1e-06,replaceable
513,20260725,10,8,2.0000000000379584e-07,9.999999999940612e-08,1e-10,separable
513,20260725,10,8,2.0000000000379584e-07,9.999999999940612e-08,1e-08,separable
513,20260725,10,8,2.0000000000379584e-07,9.999999999940612e-08,1e-06,replaceable
514,20260725,10,8,2.0000000001086557e-07,9.999999999940612e-08,1e-10,separable
514,20260725,10,8,2.0000000001086557e-07,9.999999999940612e-08,1e-08,separable
514,20260725,10,8,2.0000000001086557e-07,9.999999999940612e-08,1e-06,replaceable
515,20260725,10,8,1.9999999999881219e-07,9.999999999940612e-08,1e-10,separable
515,20260725,10,8,1.9999999999881219e-07,9.999999999940612e-08,1e-08,separable
515,20260725,10,8,1.9999999999881219e-07,9.999999999940612e-08,1e-06,replaceable
516,20260725,10,8,1.9999999997285732e-07,9.999999999940612e-08,1e-10,separable
516,20260725,10,8,1.9999999997285732e-07,9.999999999940612e-08,1e-08,separable
516,20260725,10,8,1.9999999997285732e-07,9.999999999940612e-08,1e-06,replaceable
517,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
517,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
517,20260725,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
518,20260725,10,8,2.0000000000539215e-07,9.999999999940612e-08,1e-10,separable
518,20260725,10,8,2.0000000000539215e-07,9.999999999940612e-08,1e-08,separable
518,20260725,10,8,2.0000000000539215e-07,9.999999999940612e-08,1e-06,replaceable
519,20260725,10,8,1.999999999723289e-07,9.999999999940612e-08,1e-10,separable
519,20260725,10,8,1.999999999723289e-07,9.999999999940612e-08,1e-08,separable
519,20260725,10,8,1.999999999723289e-07,9.999999999940612e-08,1e-06,replaceable
520,20260725,10,8,1.999999999616536e-07,9.999999999940612e-08,1e-10,separable
520,20260725,10,8,1.999999999616536e-07,9.999999999940612e-08,1e-08,separable
520,20260725,10,8,1.999999999616536e-07,9.999999999940612e-08,1e-06,replaceable
521,20260725,10,8,2.0000000000054696e-07,9.999999999940612e-08,1e-10,separable
521,20260725,10,8,2.0000000000054696e-07,9.999999999940612e-08,1e-08,separable
521,20260725,10,8,2.0000000000054696e-07,9.999999999940612e-08,1e-06,replaceable
522,20260725,10,8,2.0000000000159644e-07,9.999999999940612e-08,1e-10,separable
522,20260725,10,8,2.0000000000159644e-07,9.999999999940612e-08,1e-08,separable
522,20260725,10,8,2.0000000000159644e-07,9.999999999940612e-08,1e-06,replaceable
523,20260725,10,8,2.0000000000865537e-07,9.999999999940612e-08,1e-10,separable
523,20260725,10,8,2.0000000000865537e-07,9.999999999940612e-08,1e-08,separable
523,20260725,10,8,2.0000000000865537e-07,9.999999999940612e-08,1e-06,replaceable
524,20260725,10,8,1.9999999996446053e-07,9.999999999940612e-08,1e-10,separable
524,20260725,10,8,1.9999999996446053e-07,9.999999999940612e-08,1e-08,separable
524,20260725,10,8,1.9999999996446053e-07,9.999999999940612e-08,1e-06,replaceable
525,20260725,10,8,2.0000000001338266e-07,9.999999999940612e-08,1e-10,separable
525,20260725,10,8,2.0000000001338266e-07,9.999999999940612e-08,1e-08,separable
525,20260725,10,8,2.0000000001338266e-07,9.999999999940612e-08,1e-06,replaceable
526,20260725,10,8,2.0000000000356608e-07,9.999999999940612e-08,1e-10,separable
526,20260725,10,8,2.0000000000356608e-07,9.999999999940612e-08,1e-08,separable
526,20260725,10,8,2.0000000000356608e-07,9.999999999940612e-08,1e-06,replaceable
527,20260725,10,8,1.9999999997670722e-07,9.999999999940612e-08,1e-10,separable
527,20260725,10,8,1.9999999997670722e-07,9.999999999940612e-08,1e-08,separable
527,20260725,10,8,1.9999999997670722e-07,9.999999999940612e-08,1e-06,replaceable
528,20260725,10,8,1.999999999760614e-07,9.999999999940612e-08,1e-10,separable
528,20260725,10,8,1.999999999760614e-07,9.999999999940612e-08,1e-08,separable
528,20260725,10,8,1.999999999760614e-07,9.999999999940612e-08,1e-06,replaceable
529,20260725,10,8,1.9999999993355907e-07,9.999999999940612e-08,1e-10,separable
529,20260725,10,8,1.9999999993355907e-07,9.999999999940612e-08,1e-08,separable
529,20260725,10,8,1.9999999993355907e-07,9.999999999940612e-08,1e-06,replaceable
530,20260725,10,8,2.0000000000030956e-07,9.999999999940612e-08,1e-10,separable
530,20260725,10,8,2.0000000000030956e-07,9.999999999940612e-08,1e-08,separable
530,20260725,10,8,2.0000000000030956e-07,9.999999999940612e-08,1e-06,replaceable
531,20260725,10,8,2.0000000000230032e-07,9.999999999940612e-08,1e-10,separable
531,20260725,10,8,2.0000000000230032e-07,9.999999999940612e-08,1e-08,separable
531,20260725,10,8,2.0000000000230032e-07,9.999999999940612e-08,1e-06,replaceable
532,20260725,10,8,1.999999999757979e-07,9.999999999940612e-08,1e-10,separable
532,20260725,10,8,1.999999999757979e-07,9.999999999940612e-08,1e-08,separable
532,20260725,10,8,1.999999999757979e-07,9.999999999940612e-08,1e-06,replaceable
533,20260725,10,8,2.0000000000024208e-07,9.999999999940612e-08,1e-10,separable
533,20260725,10,8,2.0000000000024208e-07,9.999999999940612e-08,1e-08,separable
533,20260725,10,8,2.0000000000024208e-07,9.999999999940612e-08,1e-06,replaceable
534,20260725,10,8,2.0000000001149338e-07,9.999999999940612e-08,1e-10,separable
534,20260725,10,8,2.0000000001149338e-07,9.999999999940612e-08,1e-08,separable
534,20260725,10,8,2.0000000001149338e-07,9.999999999940612e-08,1e-06,replaceable
535,20260725,10,8,2.000000000063822e-07,9.999999999940612e-08,1e-10,separable
535,20260725,10,8,2.000000000063822e-07,9.999999999940612e-08,1e-08,separable
535,20260725,10,8,2.000000000063822e-07,9.999999999940612e-08,1e-06,replaceable
536,20260725,10,8,1.9999999998464477e-07,9.999999999940612e-08,1e-10,separable
536,20260725,10,8,1.9999999998464477e-07,9.999999999940612e-08,1e-08,separable
536,20260725,10,8,1.9999999998464477e-07,9.999999999940612e-08,1e-06,replaceable
537,20260725,10,8,2.0000000005396393e-07,9.999999999940612e-08,1e-10,separable
537,20260725,10,8,2.0000000005396393e-07,9.999999999940612e-08,1e-08,separable
537,20260725,10,8,2.0000000005396393e-07,9.999999999940612e-08,1e-06,replaceable
538,20260725,10,8,1.999999999988123e-07,9.999999999940612e-08,1e-10,separable
538,20260725,10,8,1.999999999988123e-07,9.999999999940612e-08,1e-08,separable
538,20260725,10,8,1.999999999988123e-07,9.999999999940612e-08,1e-06,replaceable
539,20260725,10,8,1.9999999997225368e-07,9.999999999940612e-08,1e-10,separable
539,20260725,10,8,1.9999999997225368e-07,9.999999999940612e-08,1e-08,separable
539,20260725,10,8,1.9999999997225368e-07,9.999999999940612e-08,1e-06,replaceable
660,20260725,20,12,2.0000000001802835e-07,9.999999999940612e-08,1e-10,separable
660,20260725,20,12,2.0000000001802835e-07,9.999999999940612e-08,1e-08,separable
660,20260725,20,12,2.0000000001802835e-07,9.999999999940612e-08,1e-06,replaceable
661,20260725,20,12,1.9999999999311245e-07,9.999999999940612e-08,1e-10,separable
661,20260725,20,12,1.9999999999311245e-07,9.999999999940612e-08,1e-08,separable
661,20260725,20,12,1.9999999999311245e-07,9.999999999940612e-08,1e-06,replaceable
662,20260725,20,12,2.0000000000240694e-07,9.999999999940612e-08,1e-10,separable
662,20260725,20,12,2.0000000000240694e-07,9.999999999940612e-08,1e-08,separable
662,20260725,20,12,2.0000000000240694e-07,9.999999999940612e-08,1e-06,replaceable
663,20260725,20,12,2.00000000003359e-07,9.999999999940612e-08,1e-10,separable
663,20260725,20,12,2.00000000003359e-07,9.999999999940612e-08,1e-08,separable
663,20260725,20,12,2.00000000003359e-07,9.999999999940612e-08,1e-06,replaceable
664,20260725,20,12,2.0000000001391568e-07,9.999999999940612e-08,1e-10,separable
664,20260725,20,12,2.0000000001391568e-07,9.999999999940612e-08,1e-08,separable
664,20260725,20,12,2.0000000001391568e-07,9.999999999940612e-08,1e-06,replaceable
665,20260725,20,12,2.0000000002474384e-07,9.999999999940612e-08,1e-10,separable
665,20260725,20,12,2.0000000002474384e-07,9.999999999940612e-08,1e-08,separable
665,20260725,20,12,2.0000000002474384e-07,9.999999999940612e-08,1e-06,replaceable
666,20260725,20,12,1.999999999974427e-07,9.999999999940612e-08,1e-10,separable
666,20260725,20,12,1.999999999974427e-07,9.999999999940612e-08,1e-08,separable
666,20260725,20,12,1.999999999974427e-07,9.999999999940612e-08,1e-06,replaceable
667,20260725,20,12,1.9999999998343295e-07,9.999999999940612e-08,1e-10,separable
667,20260725,20,12,1.9999999998343295e-07,9.999999999940612e-08,1e-08,separable
667,20260725,20,12,1.9999999998343295e-07,9.999999999940612e-08,1e-06,replaceable
668,20260725,20,12,1.9999999995923282e-07,9.999999999940612e-08,1e-10,separable
668,20260725,20,12,1.9999999995923282e-07,9.999999999940612e-08,1e-08,separable
668,20260725,20,12,1.9999999995923282e-07,9.999999999940612e-08,1e-06,replaceable
669,20260725,20,12,1.9999999999584334e-07,9.999999999940612e-08,1e-10,separable
669,20260725,20,12,1.9999999999584334e-07,9.999999999940612e-08,1e-08,separable
